Time, Pellets, Tension, Position, Distance, Reward
51116.02, 37, 23, (-0.4226825 0.45 0), 1.179139, -1
51117.02, 37, 23, (-0.4426825 0.45 0), 1.199139, -2
51118.02, 37, 23, (-0.4426825 0.45 0), 1.209139, -2
51119.02, 36, 23, (-0.4426825 0.45 0), 1.439139, -2
51120.02, 34, 23, (-0.4426825 0.45 0), 1.769139, -2
51121.02, 33, 23, (-0.4426825 0.45 0), 1.939139, -2
51122.02, 33, 23, (-0.4426825 0.45 0), 1.689139, -2
51123.02, 31, 23, (-0.2426827 0.45 0), 1.112683, -1
51124.02, 28, 23, (-0.3426826 0.45 0), 0.8726828, -1
51125.02, 27, 23, (-0.2893493 0.45 0), 0.9306504, -1
51126.02, 27, 23, (-0.5493491 0.45 0), 1.079349, -2
51127.02, 27, 23, (-0.2693493 0.45 0), 0.8913339, -1
51128.02, 27, 23, (-0.2026827 0.45 0), 0.7765445, -1
51129.02, 27, 23, (-0.04268282 0.45 0), 0.9762132, -1
51130.02, 27, 23, (0.2039838 0.45 0), 1.069547, -2
51131.02, 27, 23, (0.2239837 0.45 0), 1.269546, -2
51132.02, 27, 23, (0.2239837 0.45 0), 1.269546, -2
51133.02, 26, 23, (0.2506504 0.45 0), 1.08935, -2
51134.02, 24, 23, (0.2506504 0.45 0), 1.26065, -2
51135.02, 22, 23, (0.2506504 0.45 0), 1.60065, -2
51136.02, 20, 23, (0.2506504 0.45 0), 1.85065, -2
51137.02, 20, 23, (0.2506504 0.45 0), 1.90065, -2
51138.02, 19, 23, (0.2506504 0.45 0), 1.820651, -2
51139.02, 18, 23, (0.2506504 0.45 0), 1.53065, -2
51140.02, 18, 23, (0.2506504 0.45 0), 1.260651, -2
51141.02, 18, 23, (0.2506504 0.45 0), 0.9106507, -2
51142.02, 18, 23, (0.2506504 0.45 0), 0.8993492, -2
51143.02, 18, 23, (0.2506504 0.45 0), 1.133392, -2
51144.02, 18, 23, (0.2506504 0.45 0), 0.873392, -2
51145.02, 18, 23, (0.2506504 0.45 0), 0.6433919, -2
51146.02, 18, 23, (0.2506504 0.45 0), 0.5033919, -2
51147.02, 18, 23, (0.2506504 0.45 0), 0.6833919, -2
51148.02, 18, 23, (0.2506504 0.45 0), 0.5733919, -2
51149.02, 18, 23, (0.2506504 0.45 0), 0.5033919, -2
51150.02, 18, 23, (0.2506504 0.45 0), 0.5033919, -2
51151.02, 18, 23, (0.2506504 0.45 0), 0.5033919, -2
51152.02, 18, 23, (0.2506504 0.45 0), 0.6933919, -2
51153.02, 18, 23, (0.2506504 0.45 0), 0.9633919, -2
51154.02, 18, 23, (0.2506504 0.45 0), 1.243392, -2
51155.02, 18, 23, (0.2506504 0.45 0), 1.243392, -2
51156.02, 18, 23, (0.2506504 0.45 0), 1.243392, -2
51157.02, 18, 23, (0.2506504 0.45 0), 1.08935, -2
51158.02, 18, 23, (0.2506504 0.45 0), 1.26065, -2
51159.02, 18, 23, (0.2506504 0.45 0), 1.62065, -2
51160.02, 18, 23, (0.2506504 0.45 0), 1.866608, -2
51161.02, 18, 23, (0.2506504 0.45 0), 1.616609, -2
51162.02, 16, 23, (0.2506504 0.45 0), 1.376609, -2
51163.02, 16, 23, (0.2506504 0.45 0), 1.646608, -2
51164.02, 16, 23, (0.2506504 0.45 0), 1.896608, -2
51165.02, 16, 23, (0.2506504 0.45 0), 1.896608, -2
51166.02, 16, 23, (0.2506504 0.45 0), 1.896608, -2
51167.02, 16, 23, (0.2506504 0.45 0), 1.630651, -2
51168.02, 16, 23, (0.2506504 0.45 0), 1.380651, -2
51169.02, 16, 23, (0.2506504 0.45 0), 1.070651, -2
51170.02, 16, 23, (0.2506504 0.45 0), 1.249349, -2
51171.02, 16, 23, (0.2506504 0.45 0), 1.099349, -2
51172.02, 16, 23, (0.2506504 0.45 0), 1.300651, -2
51173.02, 16, 23, (0.2506504 0.45 0), 1.510651, -2
51174.02, 16, 23, (0.2506504 0.45 0), 1.760651, -2
51175.02, 16, 23, (0.2506504 0.45 0), 1.692635, -2
51176.02, 16, 23, (0.2506504 0.45 0), 1.366789, -2
51177.02, 16, 23, (0.2506504 0.45 0), 1.026789, -2
51178.02, 16, 23, (0.2506504 0.45 0), 0.753211, -2
51179.02, 16, 23, (0.2506504 0.45 0), 0.9032109, -2
51180.02, 16, 23, (0.2506504 0.45 0), 0.8967891, -2
51181.02, 16, 23, (0.2506504 0.45 0), 1.176789, -2
51182.02, 16, 23, (0.2506504 0.45 0), 1.436789, -2
51183.02, 16, 23, (0.2506504 0.45 0), 1.734355, -2
51184.02, 16, 23, (0.2506504 0.45 0), 1.894355, -2
51185.02, 16, 23, (0.2506504 0.45 0), 1.764355, -2
51186.02, 16, 23, (0.2506504 0.45 0), 1.484355, -2
51187.02, 16, 23, (0.2506504 0.45 0), 1.404355, -2
51188.02, 16, 23, (0.2506504 0.45 0), 1.440651, -2
51189.02, 16, 23, (0.2506504 0.45 0), 1.470651, -2
51190.02, 16, 23, (0.2506504 0.45 0), 1.78065, -2
51191.02, 16, 23, (0.2506504 0.45 0), 1.720651, -2
51192.02, 16, 23, (0.2506504 0.45 0), 1.420651, -2
51193.02, 16, 23, (0.2506504 0.45 0), 1.100651, -2
51194.02, 16, 23, (0.2506504 0.45 0), 1.170651, -2
51195.02, 16, 23, (0.2506504 0.45 0), 1.080651, -2
51196.02, 16, 23, (0.2506504 0.45 0), 1.249349, -2
51197.02, 16, 23, (0.2506504 0.45 0), 1.249349, -2
51198.02, 16, 23, (0.2506504 0.45 0), 1.249349, -2
51199.02, 16, 23, (0.2506504 0.45 0), 1.00935, -2
51200.02, 16, 23, (0.2506504 0.45 0), 0.64935, -2
51201.02, 16, 23, (0.2506504 0.45 0), 0.49935, -2
51202.02, 16, 23, (0.2506504 0.45 0), 0.74935, -2
51203.02, 16, 23, (0.2506504 0.45 0), 1.04935, -2
51204.02, 16, 23, (0.2506504 0.45 0), 1.24935, -2
51205.02, 16, 23, (0.2506504 0.45 0), 1.06935, -2
51206.02, 16, 23, (0.2506504 0.45 0), 0.7793499, -2
51207.02, 16, 23, (0.2506504 0.45 0), 0.5493498, -2
51208.02, 16, 60, (0.2506504 0.45 0), 0.6306502, -2
51209.02, 16, 60, (0.2506504 0.45 0), 0.9946926, -2
51210.02, 16, 60, (0.2506504 0.45 0), 1.12065, -2
51211.02, 16, 60, (0.2506504 0.45 0), 1.49065, -2
51212.02, 16, 60, (0.2506504 0.45 0), 1.776608, -2
51213.02, 16, 60, (0.2506504 0.45 0), 1.896608, -2
51214.02, 16, 60, (0.2506504 0.45 0), 1.896608, -2
51215.02, 16, 60, (0.2506504 0.45 0), 1.896608, -2
51216.02, 16, 60, (0.2506504 0.45 0), 1.846608, -2
51217.02, 16, 60, (0.2506504 0.45 0), 1.626608, -2
51218.02, 16, 60, (0.2506504 0.45 0), 1.896608, -2
51219.02, 16, 60, (0.2506504 0.45 0), 1.796608, -2
51220.02, 16, 60, (0.2506504 0.45 0), 1.480651, -2
51221.02, 16, 60, (0.2506504 0.45 0), 1.170651, -2
51222.02, 16, 60, (0.2506504 0.45 0), 0.8406507, -2
51223.02, 16, 60, (0.2506504 0.45 0), 0.9353075, -2
51224.02, 16, 60, (0.2506504 0.45 0), 0.8453075, -2
51225.02, 16, 60, (0.2506504 0.45 0), 1.145307, -2
51226.02, 16, 60, (0.2506504 0.45 0), 1.245307, -2
51227.02, 16, 60, (0.2506504 0.45 0), 1.245307, -2
51228.02, 16, 60, (0.2506504 0.45 0), 1.245307, -2
51229.02, 16, 60, (0.2506504 0.45 0), 1.245307, -2
51230.02, 16, 60, (0.2506504 0.45 0), 1.08065, -2
51231.02, 16, 60, (0.2506504 0.45 0), 1.41065, -2
51232.02, 16, 60, (0.2506504 0.45 0), 1.67065, -2
51233.02, 16, 60, (0.2506504 0.45 0), 1.806608, -2
51234.02, 16, 60, (0.2506504 0.45 0), 1.506608, -2
51235.02, 16, 60, (0.2506504 0.45 0), 1.516609, -2
51236.02, 16, 60, (0.2506504 0.45 0), 1.806608, -2
51237.02, 16, 60, (0.2506504 0.45 0), 1.896608, -2
51238.02, 16, 60, (0.2506504 0.45 0), 1.760651, -2
51239.02, 16, 60, (0.2506504 0.45 0), 1.330651, -2
51240.02, 16, 60, (0.2506504 0.45 0), 1.099349, -2
51241.02, 16, 60, (0.2506504 0.45 0), 1.249349, -2
51242.02, 16, 60, (0.2506504 0.45 0), 1.100651, -2
51243.02, 16, 60, (0.2506504 0.45 0), 1.430651, -2
51244.02, 16, 60, (0.2506504 0.45 0), 1.180651, -2
51245.02, 16, 60, (0.2506504 0.45 0), 1.229349, -2
51246.02, 16, 60, (0.2506504 0.45 0), 0.95935, -2
51247.02, 16, 60, (0.2506504 0.45 0), 0.6093497, -2
51248.02, 16, 80, (0.2506504 0.45 0), 0.5806502, -1
51249.02, 16, 90, (0.2506504 0.45 0), 0.8746926, -2
51250.02, 16, 90, (0.2506504 0.45 0), 0.8671068, -2
51251.02, 16, 90, (0.2506504 0.45 0), 0.9128932, -2
51252.02, 16, 90, (0.2506504 0.45 0), 0.7828933, -2
51253.02, 16, 90, (0.2506504 0.45 0), 0.9471067, -2
51254.02, 16, 90, (0.2506504 0.45 0), 0.8869199, -2
51255.02, 16, 90, (0.2506504 0.45 0), 0.9169199, -2
51256.02, 16, 90, (0.2506504 0.45 0), 0.7069199, -2
51257.02, 16, 97, (0.2506504 0.45 0), 0.5706504, -1
51258.02, 16, 132, (0.2506504 0.45 0), 0.5806504, -1
51259.02, 16, 155, (0.2506504 0.45 0), 0.5706504, -1
51260.02, 16, 185, (0.2506504 0.45 0), 0.5106504, -1
51261.02, 16, 208, (0.2506504 0.45 0), 0.7806504, -2
51262.02, 16, 208, (0.2506504 0.45 0), 0.9006504, -2
51263.02, 16, 208, (0.2506504 0.45 0), 0.8893496, -2
51264.02, 16, 208, (0.2506504 0.45 0), 0.6753075, -2
51265.02, 16, 208, (0.2506504 0.45 0), 0.5053074, -2
51266.02, 16, 208, (0.2506504 0.45 0), 0.5053074, -2
51267.02, 16, 208, (0.2506504 0.45 0), 0.5053074, -2
51268.02, 16, 208, (0.2506504 0.45 0), 0.5053074, -2
51269.02, 16, 208, (0.2506504 0.45 0), 0.5053074, -2
51270.02, 16, 208, (0.2506504 0.45 0), 0.5053074, -2
51271.02, 16, 208, (0.2506504 0.45 0), 0.5053074, -2
51272.02, 16, 208, (0.2506504 0.45 0), 0.6853074, -2
51273.02, 16, 208, (0.2506504 0.45 0), 0.6553074, -2
51274.02, 16, 208, (0.2506504 0.45 0), 0.6553074, -2
51275.02, 16, 208, (0.2506504 0.45 0), 0.9253075, -2
51276.02, 16, 208, (0.2506504 0.45 0), 1.035307, -2
51277.02, 16, 208, (0.2506504 0.45 0), 0.7553074, -2
51278.02, 16, 208, (0.2506504 0.45 0), 0.5053074, -2
51279.02, 16, 208, (0.2506504 0.45 0), 0.5053074, -2
51280.02, 16, 208, (0.2506504 0.45 0), 0.5053074, -2
51281.02, 16, 208, (0.2506504 0.45 0), 0.5353075, -2
51282.02, 16, 208, (0.2506504 0.45 0), 0.8153075, -2
51283.02, 16, 208, (0.2506504 0.45 0), 1.125307, -2
51284.02, 16, 208, (0.2506504 0.45 0), 1.08566, -2
51285.02, 16, 208, (0.2506504 0.45 0), 1.284341, -2
51286.02, 16, 208, (0.2506504 0.45 0), 1.614341, -2
51287.02, 16, 208, (0.2506504 0.45 0), 1.89434, -2
51288.02, 16, 208, (0.2506504 0.45 0), 1.680651, -2
51289.02, 16, 208, (0.2506504 0.45 0), 1.400651, -2
51290.02, 15, 208, (0.2506504 0.45 0), 1.150651, -2
51291.02, 15, 208, (0.2506504 0.45 0), 1.380651, -2
51292.02, 15, 208, (0.2506504 0.45 0), 1.472635, -2
51293.02, 15, 208, (0.2506504 0.45 0), 1.162635, -2
51294.02, 15, 208, (0.2506504 0.45 0), 0.8926352, -2
51295.02, 15, 208, (0.2506504 0.45 0), 0.9254881, -2
51296.02, 15, 208, (0.2506504 0.45 0), 0.5954881, -2
51297.02, 15, 208, (0.2506504 0.45 0), 0.505488, -2
51298.02, 15, 208, (0.2506504 0.45 0), 0.505488, -2
51299.02, 15, 208, (0.2506504 0.45 0), 0.8254881, -2
51300.02, 15, 208, (0.2506504 0.45 0), 1.135488, -2
51301.02, 15, 208, (0.2506504 0.45 0), 1.225488, -2
51302.02, 15, 208, (0.2506504 0.45 0), 0.9193497, -2
51303.02, 15, 208, (0.2506504 0.45 0), 0.8606502, -2
51304.02, 15, 208, (0.2506504 0.45 0), 0.8066081, -2
51305.02, 15, 208, (0.2506504 0.45 0), 1.01065, -2
51306.02, 15, 208, (0.2506504 0.45 0), 1.31065, -2
51307.02, 15, 208, (0.2506504 0.45 0), 1.556608, -2
51308.02, 15, 208, (0.2506504 0.45 0), 1.836608, -2
51309.02, 15, 208, (0.2506504 0.45 0), 1.546608, -2
51310.02, 15, 208, (0.2506504 0.45 0), 1.776608, -2
51311.02, 15, 208, (0.2506504 0.45 0), 1.896608, -2
51312.02, 15, 208, (0.2506504 0.45 0), 1.650651, -2
51313.02, 15, 208, (0.2506504 0.45 0), 1.820651, -2
51314.02, 15, 208, (0.2506504 0.45 0), 1.900651, -2
51315.02, 15, 208, (0.2506504 0.45 0), 1.900651, -2
51316.02, 15, 208, (0.2506504 0.45 0), 1.700651, -2
51317.02, 15, 208, (0.2506504 0.45 0), 1.390651, -2
51318.02, 14, 208, (0.2506504 0.45 0), 1.190651, -2
51319.02, 12, 208, (0.2506504 0.45 0), 0.8906504, -2
51320.02, 10, 209, (0.2506504 0.45 0), 0.6206505, -1
51321.02, 8, 230, (0.2506504 0.45 0), 0.6546925, -2
51322.02, 7, 284, (0.2506504 0.45 0), 0.4546926, -1
51323.02, 7, 322, (0.2506504 0.45 0), 0.7346925, -2
51324.02, 7, 366, (0.2506504 0.45 0), 0.4146926, -1
51325.02, 5, 426, (0.2506504 0.45 0), 0.1646926, -1
51326.02, 5, 486, (0.2506504 0.45 0), 0.4446926, -1
51327.02, 5, 519, (0.2506504 0.45 0), 0.7646924, -2
51328.02, 5, 519, (0.2506504 0.45 0), 0.8446923, -2
51329.02, 5, 519, (0.2506504 0.45 0), 0.8446923, -2
51330.02, 5, 519, (0.2506504 0.45 0), 0.8446923, -2
51331.02, 5, 519, (0.2506504 0.45 0), 0.8446923, -2
51332.02, 5, 521, (0.2506504 0.45 0), 0.6146926, -1
51333.02, 5, 581, (0.2506504 0.45 0), 0.3946926, -1
51334.02, 4, 641, (0.2506504 0.45 0), 0.1743406, -1
51335.02, 3, 701, (0.2506504 0.45 0), 0.1543406, -1
51336.02, 3, 761, (0.2506504 0.45 0), 0.1043406, -1
51337.02, 42, 0, (0.003333334 0.45 0), 0.6033334, -2
51338.02, 42, 0, (0.003333334 0.45 0), 0.6033334, -2
51339.02, 42, 0, (0.003333334 0.45 0), 0.6033334, -2
51340.02, 41, 0, (0.003333334 0.45 0), 0.7533333, -2
51341.02, 39, 0, (-0.06333333 0.45 0), 1.063333, -1
51342.02, 38, 0, (0.1766666 0.45 0), 1.023333, -1
51343.02, 36, 0, (0.15 0.2930037 0), 1.153003, -1
51344.02, 36, 0, (0.15 0.009670515 0), 0.9096702, -2
51345.02, 36, 17, (0.4409311 0 0), 0.6090687, -1
51346.02, 34, 42, (0.4409311 0 0), 0.8609309, -2
51347.02, 32, 42, (0.4409311 0 0), 1.220931, -2
51348.02, 30, 42, (0.2009313 0 0), 1.250931, -1
51349.02, 29, 42, (-0.1124019 0 0), 1.077598, -1
51350.02, 27, 63, (-0.4724016 0 0), 0.4175985, 0
51351.02, 25, 123, (-0.5924015 0 0), 0.5724012, -1
51352.02, 25, 183, (-0.5924015 0 0), 0.3624014, -1
51353.02, 25, 243, (-0.5924015 0 0), 0.5424013, -1
51354.02, 24, 267, (-0.5924015 0 0), 0.8783593, -2
51355.02, 23, 285, (-0.5924015 0 0), 0.5983593, -1
51356.02, 21, 345, (-0.5924015 0 0), 0.3624015, -1
51357.02, 19, 405, (-0.5924015 0 0), 0.5724015, -1
51358.02, 17, 421, (-0.5981475 0.01187976 0), 0.5522257, -1
51359.02, 16, 421, (-0.6 0.1417776 0), 0.3141805, -2
51360.02, 16, 421, (-0.6 0.1417776 0), 0.3141805, -2
51361.02, 16, 421, (-0.6 0.1417776 0), 0.3141805, -2
51362.02, 16, 421, (-0.6 0.1417776 0), 0.3141805, -2
51363.02, 16, 421, (-0.6 0.1417776 0), 0.3141805, -2
51364.02, 16, 421, (-0.6 0.1417776 0), 0.4141804, -2
51365.02, 15, 421, (-0.6 0.1417776 0), 0.7141802, -2
51366.02, 13, 421, (-0.6 0.1417776 0), 1.01418, -2
51367.02, 12, 421, (-0.6 0.1417776 0), 1.18418, -2
51368.02, 12, 421, (-0.6 0.1417776 0), 0.9441802, -2
51369.02, 12, 421, (-0.6 0.1417776 0), 1.22418, -2
51370.02, 12, 421, (-0.6 0.1417776 0), 0.9441802, -2
51371.02, 12, 421, (-0.6 0.1417776 0), 0.6046789, -2
51372.02, 12, 421, (-0.6 0.1417776 0), 0.6482224, -2
51373.02, 12, 421, (-0.6 0.1417776 0), 0.9382225, -2
51374.02, 12, 421, (-0.6 0.1417776 0), 1.128222, -2
51375.02, 12, 421, (-0.6 0.1417776 0), 0.8882225, -2
51376.02, 12, 421, (-0.6 0.1417776 0), 0.4982226, -2
51377.02, 12, 421, (-0.6 0.1417776 0), 0.4082226, -2
51378.02, 12, 421, (-0.6 0.1417776 0), 0.5382225, -2
51379.02, 12, 421, (-0.6 0.1417776 0), 0.3082227, -2
51380.02, 12, 421, (-0.6 0.1417776 0), 0.3082227, -2
51381.02, 12, 421, (-0.6 0.1417776 0), 0.3082227, -2
51382.02, 12, 421, (-0.6 0.1417776 0), 0.3082227, -2
51383.02, 12, 421, (-0.6 0.1417776 0), 0.4682226, -2
51384.02, 12, 421, (-0.6 0.1417776 0), 0.4082226, -2
51385.02, 12, 466, (-0.6 0.1417776 0), 0.4382226, -2
51386.02, 12, 466, (-0.6 0.1417776 0), 0.6082225, -2
51387.02, 12, 466, (-0.6 0.1417776 0), 0.6082225, -2
51388.02, 12, 466, (-0.6 0.1417776 0), 0.6082225, -2
51389.02, 12, 466, (-0.6 0.1417776 0), 0.4882226, -2
51390.02, 12, 493, (-0.6 0.1417776 0), 0.3782226, -1
51391.02, 12, 493, (-0.6 0.1417776 0), 0.6082225, -2
51392.02, 12, 493, (-0.6 0.1417776 0), 0.6082225, -2
51393.02, 12, 493, (-0.6 0.1417776 0), 0.4182226, -2
51394.02, 12, 529, (-0.6 0.1417776 0), 0.4582226, -2
51395.02, 12, 529, (-0.6 0.1417776 0), 0.4682226, -2
51396.02, 12, 576, (-0.6 0.1417776 0), 0.4417775, -1
51397.02, 11, 636, (-0.6 0.1417776 0), 0.3617777, -1
51398.02, 9, 696, (-0.6 0.1417776 0), 0.2017776, -1
51399.02, 9, 756, (-0.6 0.1417776 0), 0.5717775, -1
51400.02, 9, 773, (-0.6 0.1417776 0), 0.7417773, -2
51401.02, 9, 783, (-0.6 0.1417776 0), 0.6217774, -1
51402.02, 9, 843, (-0.6 0.1417776 0), 0.5117775, -1
51403.02, 9, 870, (-0.6 0.1417776 0), 0.8517776, -2
51404.02, 9, 870, (-0.6 0.1417776 0), 1.151777, -2
51405.02, 9, 870, (-0.6 0.1417776 0), 1.451777, -2
51406.02, 9, 870, (-0.6 0.1417776 0), 1.721777, -2
51407.02, 9, 870, (-0.6 0.1417776 0), 1.781778, -2
51408.02, 9, 870, (-0.6 0.1417776 0), 1.511778, -2
51409.02, 9, 870, (-0.6 0.1417776 0), 1.191778, -2
51410.02, 9, 870, (-0.6 0.1417776 0), 0.8377354, -2
51411.02, 7, 870, (-0.6 0.1417776 0), 0.9853213, -2
51412.02, 6, 870, (-0.6 0.1417776 0), 1.185321, -2
51413.02, 6, 870, (-0.6 0.1417776 0), 0.9353213, -2
51414.02, 6, 876, (-0.6 0.1417776 0), 0.6653212, -1
51415.02, 6, 936, (-0.6 0.1417776 0), 0.4153213, -1
51416.02, 6, 996, (-0.6 0.1417776 0), 0.2055081, -1
51417.02, 6, 1056, (-0.6 0.1417776 0), 0.5455079, -1
51418.02, 6, 1109, (-0.6 0.1417776 0), 0.495508, -1
51419.02, 6, 1169, (-0.6 0.1417776 0), 0.5255079, -1
51420.02, 6, 1199, (-0.6 0.1417776 0), 0.7355077, -2
51421.02, 6, 1199, (-0.6 0.1417776 0), 0.8417776, -2
51422.02, 6, 1199, (-0.6 0.1417776 0), 1.121777, -2
51423.02, 6, 1199, (-0.6 0.1417776 0), 1.441777, -2
51424.02, 6, 1199, (-0.6 0.1417776 0), 1.731777, -2
51425.02, 6, 1199, (-0.6 0.1417776 0), 1.791777, -2
51426.02, 6, 1199, (-0.6 0.1417776 0), 1.791777, -2
51427.02, 6, 1199, (-0.6 0.1417776 0), 1.791777, -2
51428.02, 6, 1199, (-0.6 0.1417776 0), 1.791777, -2
51429.02, 6, 1199, (-0.6 0.1417776 0), 1.791777, -2
51430.02, 6, 1199, (-0.6 0.1417776 0), 1.701777, -2
51431.02, 6, 1199, (-0.6 0.1417776 0), 1.521777, -2
51432.02, 6, 1199, (-0.6 0.1417776 0), 1.751777, -2
51433.02, 6, 1199, (-0.6 0.1417776 0), 1.361777, -2
51434.02, 6, 1199, (-0.6 0.1417776 0), 1.041777, -2
51435.02, 6, 1199, (-0.6 0.1417776 0), 0.7417777, -2
51436.02, 6, 1199, (-0.6 0.1417776 0), 0.8817775, -2
51437.02, 6, 1199, (-0.6 0.1417776 0), 1.191777, -2
51438.02, 6, 1199, (-0.6 0.1417776 0), 1.501777, -2
51439.02, 6, 1199, (-0.6 0.1417776 0), 1.691777, -2
51440.02, 6, 1199, (-0.6 0.1417776 0), 1.587736, -2
51441.02, 5, 1199, (-0.6 0.1417776 0), 1.277736, -2
51442.02, 5, 1199, (-0.6 0.1417776 0), 1.537736, -2
51443.02, 5, 1199, (-0.6 0.1417776 0), 1.237736, -2
51444.02, 5, 1199, (-0.6 0.1417776 0), 0.8717777, -2
51445.02, 3, 1199, (-0.6 0.1417776 0), 0.9082224, -2
51446.02, 3, 1199, (-0.6 0.1417776 0), 0.8841802, -2
51447.02, 3, 1199, (-0.6 0.1417776 0), 0.5941802, -2
51448.02, 3, 1199, (-0.6 0.1417776 0), 0.3141805, -2
51449.02, 3, 1199, (-0.6 0.1417776 0), 0.3141805, -2
51450.02, 3, 1199, (-0.6 0.1417776 0), 0.3141805, -2
51451.02, 3, 1199, (-0.6 0.1417776 0), 0.3141805, -2
51452.02, 3, 1199, (-0.6 0.1417776 0), 0.3141805, -2
51453.02, 3, 1199, (-0.6 0.1417776 0), 0.3141805, -2
51454.02, 3, 1199, (-0.6 0.1417776 0), 0.3541805, -2
51455.02, 3, 1199, (-0.6 0.1417776 0), 0.5682225, -2
51456.02, 3, 1221, (-0.6 0.1417776 0), 0.3717775, -1
51457.02, 3, 1281, (-0.6 0.1417776 0), 0.1777357, -1
51458.02, 3, 1341, (-0.6 0.1417776 0), 0.1477357, -1
51459.02, 3, 1401, (-0.6 0.1417776 0), 0.1617776, -1
51460.02, 3, 1461, (-0.6 0.1417776 0), 0.4017776, -1
51461.02, 3, 1521, (-0.6 0.1417776 0), 0.1617776, -1
51462.02, 3, 1581, (-0.6 0.1417776 0), 0.4317776, -1
51463.02, 3, 1628, (-0.6 0.1417776 0), 0.7517773, -2
51464.02, 3, 1628, (-0.6 0.1417776 0), 0.9977354, -2
51465.02, 3, 1628, (-0.6 0.1417776 0), 1.037735, -2
51466.02, 3, 1628, (-0.6 0.1417776 0), 0.7877354, -2
51467.02, 3, 1628, (-0.6 0.1417776 0), 0.9617777, -2
51468.02, 3, 1628, (-0.6 0.1417776 0), 1.181778, -2
51469.02, 3, 1628, (-0.6 0.1417776 0), 1.341778, -2
51470.02, 3, 1628, (-0.6 0.1417776 0), 1.431778, -2
51471.02, 3, 1628, (-0.6 0.1417776 0), 1.111778, -2
51472.02, 3, 1628, (-0.6 0.1417776 0), 0.8017778, -2
51473.02, 3, 1666, (-0.6 0.1417776 0), 0.6317779, -1
51474.02, 3, 1677, (-0.6 0.1417776 0), 0.8817779, -2
51475.02, 3, 1677, (-0.6 0.1417776 0), 1.231778, -2
51476.02, 3, 1677, (-0.6 0.1417776 0), 1.467538, -2
51477.02, 3, 1677, (-0.6 0.1417776 0), 1.177538, -2
51478.02, 3, 1677, (-0.6 0.1417776 0), 0.8182194, -2
51479.02, 3, 1677, (-0.6 0.1417776 0), 0.7482194, -2
51480.02, 3, 1716, (-0.6 0.1417776 0), 0.4817776, -1
51481.02, 3, 1765, (-0.6 0.1417776 0), 0.4382224, -2
51482.02, 3, 1765, (-0.6 0.1417776 0), 0.6682224, -2
51483.02, 3, 1765, (-0.6 0.1417776 0), 0.9982225, -2
51484.02, 3, 1765, (-0.6 0.1417776 0), 0.7541803, -2
51485.02, 3, 1765, (-0.6 0.1417776 0), 0.8605297, -2
51486.02, 3, 1765, (-0.6 0.1417776 0), 1.04053, -2
51487.02, 3, 1765, (-0.6 0.1417776 0), 1.191778, -2
51488.02, 3, 1765, (-0.6 0.1417776 0), 1.261778, -2
51489.02, 3, 1765, (-0.6 0.1417776 0), 0.9817777, -2
51490.02, 3, 1765, (-0.6 0.1417776 0), 0.7417777, -2
51491.02, 3, 1765, (-0.6 0.1417776 0), 1.031778, -2
51492.02, 3, 1765, (-0.6 0.1417776 0), 0.8217776, -2
51493.02, 3, 1782, (-0.6 0.1417776 0), 0.5717777, -1
51494.02, 3, 1842, (-0.6 0.1417776 0), 0.6017777, -1
51495.02, 3, 1855, (-0.6 0.1417776 0), 0.9017777, -2
51496.02, 3, 1855, (-0.6 0.1417776 0), 1.29582, -2
51497.02, 3, 1855, (-0.6 0.1417776 0), 1.20582, -2
51498.02, 2, 1855, (-0.6 0.1417776 0), 1.27582, -2
51499.02, 2, 1855, (-0.6 0.1417776 0), 1.368234, -2
51500.02, 2, 1855, (-0.6 0.1417776 0), 1.068234, -2
51501.02, 2, 1855, (-0.6 0.1417776 0), 0.8382342, -2
51502.02, 2, 1883, (-0.6 0.1417776 0), 0.5082344, -1
51503.02, 2, 1943, (-0.6 0.1417776 0), 0.1630256, -1
51504.02, 40, 0, (-0.002964994 0.4484769 0), 0.5555118, -2
51505.02, 38, 7, (-0.1362291 0.45 0), 0.7537707, -2
51506.02, 36, 7, (-0.4028955 0.45 0), 0.8211468, -2
51507.02, 34, 7, (-0.4628955 0.45 0), 0.8311468, -2
51508.02, 34, 7, (-0.4628955 0.45 0), 0.5511468, -2
51509.02, 33, 7, (-0.4628955 0.45 0), 0.4411468, -2
51510.02, 33, 7, (-0.5228954 0.45 0), 0.5411469, -2
51511.02, 32, 7, (-0.5228954 0.45 0), 0.7535611, -2
51512.02, 31, 7, (-0.5228954 0.45 0), 0.9964387, -2
51513.02, 29, 7, (-0.5228954 0.45 0), 1.196439, -2
51514.02, 27, 7, (-0.3628955 0.45 0), 1.306439, -1
51515.02, 27, 7, (-0.2245979 0.45 0), 0.8481413, -1
51516.02, 27, 7, (-0.2512646 0.45 0), 0.895192, -1
51517.02, 27, 7, (-0.2045979 0.45 0), 1.329132, -1
51518.02, 25, 7, (-0.4912643 0.45 0), 1.094785, -1
51519.02, 22, 7, (-0.4112644 0.45 0), 1.404785, -1
51520.02, 20, 7, (-0.04459804 0.45 0), 1.298119, -1
51521.02, 20, 7, (0.15 0.3535348 0), 1.200014, -1
51522.02, 20, 7, (0.15 0.02020168 0), 1.206681, -1
51523.02, 20, 7, (-0.1457047 0 0), 0.9205631, -1
51524.02, 20, 44, (-0.532371 0 0), 0.3058919, 0
